Timestamp;left_eye_origin.x;left_eye_origin.y;left_eye_origin.z;left_eye_gaze.x;left_eye_gaze.y;left_eye_gaze.z;right_eye_origin.x;right_eye_origin.y;right_eye_origin.z;right_eye_gaze.x;right_eye_gaze.y;right_eye_gaze.z;combined_eye_origin.x;combined_eye_origin.y;combined_eye_origin.z;combined_eye_gaze.x;combined_eye_gaze.y;combined_eye_gaze.z;gaze_distance;Target_position.x;Target_position.y;Target_position.z;Target_rotation.x;Target_rotation.y;Target_rotation.z;Target_rotation.w;Main Camera_position.x;Main Camera_position.y;Main Camera_position.z;Main Camera_rotation.x;Main Camera_rotation.y;Main Camera_rotation.z;Main Camera_rotation.w;messages;
26.1812700000;-0.0330497800;0.0022658850;-0.0356040200;-0.0008697510;-0.3155365000;0.9488983000;0.0329392700;0.0016130830;-0.0339490500;-0.0817871100;-0.3229218000;0.9428711000;0.0007932129;0.0019310910;-0.0347552500;-0.0424041700;-0.3195953000;0.9465942000;0.0000000000;-2.1167570000;4.1694130000;-1.0752180000;0.0001787123;-0.7091525000;0.0001797508;0.7050552000;-2.9564810000;4.3940060000;-0.7984833000;-0.0090396700;0.8239076000;0.0394517900;0.5652771000;
26.1962900000;-0.0330508600;0.0022713930;-0.0356022700;-0.0007019043;-0.3157349000;0.9488373000;0.0329392700;0.0016130830;-0.0339490500;-0.0817413300;-0.3229065000;0.9428864000;0.0007226868;0.0019344790;-0.0347561500;-0.0422058100;-0.3196716000;0.9465790000;0.0000000000;-2.1167570000;4.1694130000;-1.0752180000;0.0001787123;-0.7091525000;0.0001797508;0.7050552000;-2.9564420000;4.3939720000;-0.7984490000;-0.0089252960;0.8239561000;0.0392794600;0.5652201000;
26.2118800000;-0.0330510600;0.0022746280;-0.0356008100;-0.0006713867;-0.3158722000;0.9487915000;0.0329397000;0.0016143950;-0.0339490500;-0.0819702100;-0.3230438000;0.9428253000;0.0010165100;0.0019337920;-0.0347481000;-0.0426788300;-0.3198395000;0.9465027000;0.0000000000;-2.1167570000;4.1694130000;-1.0752180000;0.0001787123;-0.7091525000;0.0001797508;0.7050552000;-2.9564150000;4.3938470000;-0.7985209000;-0.0088629390;0.8239726000;0.0390952900;0.5652099000;
26.2267300000;-0.0330517000;0.0022756650;-0.0356002800;-0.0003662109;-0.3160706000;0.9487305000;0.0329415600;0.0016152040;-0.0339490500;-0.0823669400;-0.3232117000;0.9427185000;0.0011226960;0.0019336550;-0.0347451900;-0.0428619400;-0.3200531000;0.9464264000;0.0000000000;-2.1167570000;4.1694130000;-1.0752180000;0.0001787123;-0.7091525000;0.0001797508;0.7050552000;-2.9563550000;4.3938020000;-0.7985730000;-0.0087656970;0.8239656000;0.0390982400;0.5652214000;
26.2407100000;-0.0330520500;0.0022769170;-0.0355993100;-0.0001831055;-0.3163757000;0.9486237000;0.0329423100;0.0016159060;-0.0339509700;-0.0819244400;-0.3232727000;0.9427490000;0.0012773130;0.0019330750;-0.0347418700;-0.0427398700;-0.3202362000;0.9463654000;0.0000000000;-2.1167570000;4.1694130000;-1.0752180000;0.0001787123;-0.7091525000;0.0001797508;0.7050552000;-2.9563220000;4.3937460000;-0.7984947000;-0.0084237490;0.8238822000;0.0389450100;0.5653588000;
26.2545500000;-0.0330521100;0.0022773900;-0.0355991800;0.0001831055;-0.3133698000;0.9496307000;0.0329463500;0.0016190030;-0.0339509700;-0.0816803000;-0.3238373000;0.9425659000;0.0008438721;0.0019392550;-0.0347526900;-0.0418853800;-0.3190155000;0.9468079000;0.0000000000;-2.1167570000;4.1694130000;-1.0752180000;0.0001787123;-0.7091525000;0.0001797508;0.7050552000;-2.9563550000;4.3937370000;-0.7984877000;-0.0083890560;0.8238719000;0.0389408400;0.5653747000;
26.2680800000;-0.0330523300;0.0022774660;-0.0355990200;0.0011749270;-0.3134003000;0.9496155000;0.0329463500;0.0016190030;-0.0339509700;-0.0827941900;-0.3241425000;0.9423676000;0.0007245331;0.0019404760;-0.0347555900;-0.0418396000;-0.3191833000;0.9467621000;0.0000000000;-2.1167570000;4.1694130000;-1.0752180000;0.0001787123;-0.7091525000;0.0001797508;0.7050552000;-2.9563510000;4.3937230000;-0.7984532000;-0.0083569290;0.8238974000;0.0387795400;0.5653490000;
26.2808200000;-0.0330523300;0.0022780610;-0.0355986800;0.0022583010;-0.3119202000;0.9500885000;0.0329463500;0.0016190030;-0.0339509700;-0.0811309800;-0.3241425000;0.9425049000;0.0003851166;0.0019441530;-0.0347639000;-0.0400238000;-0.3184052000;0.9470978000;0.0000000000;-2.1167570000;4.1694130000;-1.0752180000;0.0001787123;-0.7091525000;0.0001797508;0.7050552000;-2.9563340000;4.3936400000;-0.7984501000;-0.0080881420;0.8238935000;0.0384203200;0.5653831000;
26.2942700000;-0.0330523300;0.0022787480;-0.0355984500;0.0021362300;-0.3120728000;0.9500427000;0.0329463500;0.0016238400;-0.0339509700;-0.0829010000;-0.3238068000;0.9424744000;0.0002956543;0.0019478460;-0.0347660100;-0.0408630400;-0.3182983000;0.9470978000;0.0000000000;-2.1167570000;4.1694130000;-1.0752180000;0.0001787123;-0.7091525000;0.0001797508;0.7050552000;-2.9563720000;4.3936170000;-0.7984332000;-0.0082194280;0.8239592000;0.0384415500;0.5652841000;
26.3084900000;-0.0330523300;0.0022803500;-0.0355976700;0.0020751950;-0.3124390000;0.9499207000;0.0329464100;0.0016267700;-0.0339499500;-0.0829620400;-0.3232117000;0.9426727000;0.0001662903;0.0019513860;-0.0347683400;-0.0407562300;-0.3181610000;0.9471588000;0.0000000000;-2.1167570000;4.1694130000;-1.0752180000;0.0001787123;-0.7091525000;0.0001797508;0.7050552000;-2.9563390000;4.3936040000;-0.7984261000;-0.0081831700;0.8240085000;0.0383347900;0.5652198000;
