Timestamp;left_eye_origin.x;left_eye_origin.y;left_eye_origin.z;left_eye_gaze.x;left_eye_gaze.y;left_eye_gaze.z;right_eye_origin.x;right_eye_origin.y;right_eye_origin.z;right_eye_gaze.x;right_eye_gaze.y;right_eye_gaze.z;combined_eye_origin.x;combined_eye_origin.y;combined_eye_origin.z;combined_eye_gaze.x;combined_eye_gaze.y;combined_eye_gaze.z;gaze_distance;Target_position.x;Target_position.y;Target_position.z;Target_rotation.x;Target_rotation.y;Target_rotation.z;Target_rotation.w;Main Camera_position.x;Main Camera_position.y;Main Camera_position.z;Main Camera_rotation.x;Main Camera_rotation.y;Main Camera_rotation.z;Main Camera_rotation.w;messages;
87.4285500000;-0.0308026900;-0.0052731630;-0.0193798700;0.0019378660;-0.1314697000;0.9913025000;0.0294910900;-0.0058913430;-0.0188568600;0.0158081100;-0.1332703000;0.9909515000;0.0008399659;-0.0055975800;-0.0191053900;0.0092163090;-0.1324158000;0.9911499000;0.0000000000;-8.5301780000;6.6487410000;20.3080500000;0.0000000000;0.8738939000;0.0000000000;-0.4861166000;-10.0409200000;5.1943740000;12.3267900000;0.1431154000;-0.0877070900;-0.0498683600;-0.9845500000;
87.4438700000;-0.0308026900;-0.0052660980;-0.0193769800;0.0018920900;-0.1271515000;0.9918671000;0.0295017900;-0.0058755800;-0.0188510600;0.0151825000;-0.1344299000;0.9907990000;-0.0023270880;-0.0055538940;-0.0191286500;0.0081634520;-0.1306000000;0.9913940000;0.0000000000;-8.5301780000;6.6487410000;20.3080500000;0.0000000000;0.8738939000;0.0000000000;-0.4861166000;-10.0409100000;5.1944730000;12.3267900000;0.1432591000;-0.0878393900;-0.0499054300;-0.9845154000;
87.4587300000;-0.0308026900;-0.0052500770;-0.0193843500;0.0019836430;-0.1284332000;0.9917145000;0.0295080400;-0.0058755800;-0.0188510600;0.0144043000;-0.1320190000;0.9911346000;-0.0035576780;-0.0055326540;-0.0191434300;0.0075988770;-0.1300659000;0.9914703000;0.0000000000;-8.5301780000;6.6487410000;20.3080500000;0.0000000000;0.8738939000;0.0000000000;-0.4861166000;-10.0407600000;5.1942780000;12.3270800000;0.1435885000;-0.0881050700;-0.0497549800;-0.9844513000;
87.4725600000;-0.0308036500;-0.0052348790;-0.0193843500;0.0021820070;-0.1296692000;0.9915466000;0.0295131700;-0.0058630980;-0.0188448700;0.0134124800;-0.1330261000;0.9910126000;-0.0004023590;-0.0055515140;-0.0191124400;0.0078430180;-0.1313629000;0.9912872000;0.0000000000;-8.5301780000;6.6487410000;20.3080500000;0.0000000000;0.8738939000;0.0000000000;-0.4861166000;-10.0403300000;5.1936790000;12.3279900000;0.1433890000;-0.0892496600;-0.0491885300;-0.9844058000;
87.4872300000;-0.0308077600;-0.0052348790;-0.0193843500;0.0014495850;-0.1295929000;0.9915619000;0.0295513300;-0.0058629310;-0.0188418600;0.0065155030;-0.1306305000;0.9913940000;0.0024574130;-0.0055810090;-0.0190853700;0.0042419430;-0.1301727000;0.9914703000;0.0000000000;-8.5301780000;6.6487410000;20.3080500000;0.0000000000;0.8738939000;0.0000000000;-0.4861166000;-10.0403100000;5.1936730000;12.3280100000;0.1433699000;-0.0895177900;-0.0494570800;-0.9843708000;
87.5043100000;-0.0308155200;-0.0052348790;-0.0193769800;0.0004577637;-0.1275787000;0.9918213000;0.0295577900;-0.0057898710;-0.0188448700;0.0046386720;-0.1347656000;0.9908600000;0.0024702610;-0.0055408630;-0.0190836000;0.0027618410;-0.1315460000;0.9913025000;0.0000000000;-8.5301780000;6.6487410000;20.3080500000;0.0000000000;0.8738939000;0.0000000000;-0.4861166000;-10.0401400000;5.1934110000;12.3283000000;0.1431121000;-0.0900962200;-0.0494187400;-0.9843575000;
87.5188400000;-0.0308261600;-0.0052364960;-0.0193680000;0.0017242430;-0.1272736000;0.9918518000;0.0295577900;-0.0057540440;-0.0188448700;0.0026092530;-0.1353149000;0.9907837000;0.0030672760;-0.0055269930;-0.0190743600;0.0022277830;-0.1317902000;0.9912720000;0.0000000000;-8.5301780000;6.6487410000;20.3080500000;0.0000000000;0.8738939000;0.0000000000;-0.4861166000;-10.0397100000;5.1929890000;12.3291600000;0.1428838000;-0.0912888600;-0.0488333400;-0.9843099000;
87.5332800000;-0.0308278500;-0.0052484130;-0.0193474400;0.0003051758;-0.1260529000;0.9920197000;0.0293732900;-0.0057419590;-0.0188824300;0.0067291260;-0.1076813000;0.9941559000;0.0037968290;-0.0055322730;-0.0190799900;0.0039978030;-0.1154938000;0.9932861000;0.0000000000;-8.5301780000;6.6487410000;20.3080500000;0.0000000000;0.8738939000;0.0000000000;-0.4861166000;-10.0397100000;5.1931250000;12.3291600000;0.1430944000;-0.0911467700;-0.0487022300;-0.9842989000;
87.5498300000;-0.0308342800;-0.0052484130;-0.0193381800;0.0008544922;-0.1227722000;0.9924316000;0.0293628300;-0.0057495880;-0.0188440600;0.0083465580;-0.1087189000;0.9940338000;0.0043136140;-0.0055410310;-0.0190496700;0.0052337650;-0.1145630000;0.9933929000;0.0000000000;-8.5301780000;6.6487410000;20.3080500000;0.0000000000;0.8738939000;0.0000000000;-0.4861166000;-10.0395400000;5.1932110000;12.3293700000;0.1430858000;-0.0912964000;-0.0482182300;-0.9843102000;
87.5659400000;-0.0308506800;-0.0052569890;-0.0192657300;0.0004882813;-0.1233826000;0.9923553000;0.0293732900;-0.0057419590;-0.0188415700;0.0064544680;-0.1102753000;0.9938660000;0.0057222750;-0.0055514990;-0.0190081500;0.0041046140;-0.1154175000;0.9933014000;0.0000000000;-8.5301780000;6.6487410000;20.3080500000;0.0000000000;0.8738939000;0.0000000000;-0.4861166000;-10.0391300000;5.1931250000;12.3301200000;0.1425657000;-0.0917840300;-0.0465121800;-0.9844224000;
87.5807800000;-0.0308572100;-0.0052639770;-0.0190628800;-0.0068511960;-0.1241455000;0.9922333000;0.0293628300;-0.0057495880;-0.0188121500;0.0061950680;-0.1107025000;0.9938202000;0.0171242700;-0.0056508940;-0.0188631000;0.0035400390;-0.1134338000;0.9935303000;0.0000000000;-8.5301780000;6.6487410000;20.3080500000;0.0000000000;0.8738939000;0.0000000000;-0.4861166000;-10.0392200000;5.1931390000;12.3299800000;0.1420786000;-0.0916195100;-0.0457638300;-0.9845431000;
87.5960600000;-0.0308611900;-0.0052642060;-0.0190624100;-0.0069122310;-0.1235352000;0.9923096000;0.0293629800;-0.0057498630;-0.0188111900;0.0064392090;-0.1106262000;0.9938354000;0.0217787900;-0.0056887060;-0.0188428200;0.0047607420;-0.1122589000;0.9936523000;0.0000000000;-8.5301780000;6.6487410000;20.3080500000;0.0000000000;0.8738939000;0.0000000000;-0.4861166000;-10.0389100000;5.1930640000;12.3305700000;0.1405875000;-0.0922530000;-0.0436905800;-0.9847922000;
87.6111100000;-0.0308705800;-0.0052693940;-0.0190415300;-0.0086975100;-0.1229095000;0.9923706000;0.0293664900;-0.0057681580;-0.0188069300;0.0058441160;-0.1075439000;0.9941711000;0.0254307000;-0.0057355810;-0.0188222700;0.0048980710;-0.1085510000;0.9940643000;0.0000000000;-8.5301780000;6.6487410000;20.3080500000;0.0000000000;0.8738939000;0.0000000000;-0.4861166000;-10.0388500000;5.1931910000;12.3305200000;0.1402762000;-0.0923337500;-0.0438405200;-0.9848224000;
87.6265800000;-0.0308705800;-0.0052814030;-0.0189879300;-0.0118713400;-0.1224518000;0.9924011000;0.0293715700;-0.0057642520;-0.0188069300;0.0049133300;-0.1080170000;0.9941254000;0.0253678900;-0.0057321630;-0.0188189700;0.0037994380;-0.1089783000;0.9940338000;0.0000000000;-8.5301780000;6.6487410000;20.3080500000;0.0000000000;0.8738939000;0.0000000000;-0.4861166000;-10.0386600000;5.1933460000;12.3306300000;0.1397474000;-0.0927268400;-0.0435766800;-0.9848724000;
87.6413800000;-0.0308705800;-0.0053031770;-0.0189657100;-0.0138855000;-0.1179504000;0.9929199000;0.0293768000;-0.0057498630;-0.0188111900;0.0044403080;-0.1100922000;0.9938965000;0.0170221600;-0.0056582640;-0.0188428800;0.0006713867;-0.1117096000;0.9937286000;0.0000000000;-8.5301780000;6.6487410000;20.3080500000;0.0000000000;0.8738939000;0.0000000000;-0.4861166000;-10.0382600000;5.1936040000;12.3310900000;0.1381078000;-0.0938666800;-0.0425990000;-0.9850383000;
87.6569300000;-0.0308705800;-0.0053031770;-0.0189478200;-0.0137939500;-0.1166534000;0.9930725000;0.0293804000;-0.0057495880;-0.0188121500;0.0032653810;-0.1089630000;0.9940338000;0.0112030600;-0.0056148990;-0.0188530700;-0.0018768310;-0.1112823000;0.9937744000;0.0000000000;-8.5301780000;6.6487410000;20.3080500000;0.0000000000;0.8738939000;0.0000000000;-0.4861166000;-10.0381700000;5.1937390000;12.3309800000;0.1380878000;-0.0939379900;-0.0431287900;-0.9850113000;
